blockNumber	transactionHash	status	gasUsed	cumulativeGasUsed	effectiveGasPrice
9658579	0xd7caca4e9b2b5a9e28658e3cc7ed355893e1d19bab1da63301a206e75d52b806	1	606031	7838006	72000000000
9658581	0x427ca8d5ef76a99f1bda3841feaaf259d93a9d48c4f3eb4ec46c29562039b3e0	1	579924	1663733	60000000000
9658582	0x99f3bdcb88b7abd3555584bdf5ff01be2fc444a9c5c5c62b78eed5141f74834d	1	601529	1565312	86400000000
9658584	0x95d2e5743a987e70b336cab12f09afba1e8fde73c6f95be930f186131513f92a	1	601816	4217034	90720000000
9658585	0xd69982bec04f9ae6106055189f1463c192401827a0ba5f46e9447301e10d6b46	1	602093	6964099	75600000000
9658586	0x14283e73b805efafc1e22642fc6f3f56a8afffa259383d3d3f2b76fdf81a52f6	1	573210	3611941	75600000000
9658586	0x6cec026089147de0f791fb67bffbf0a62945bc523b2bc9ab6c3cc6cc7492f611	1	601175	3038731	75600000000
9658588	0x134dab8700204ce4c27fd674807f944af4a2caf034fa7455c546d1ae31bd91fb	1	601701	3514807	75600000000
9658588	0x4d2f219be70a98a29106edd908e1f3cf9cc17f9b1678a0e4098a5b93d9d68886	1	573210	4088017	75600000000
9658588	0xe450ec2e0adb45ed0f33dbd534580d655e284540478079463608510f5dc04592	1	242337	4556955	75000001235
9658590	0x43cad4d68dd211e56b2dd71dd31ccdc0efb677b0b52b2269ec6a74206f191ea0	1	543190	9083857	75600000000
9658590	0xab4c8c022f0cba9f0ed52ea97ee6bb6b2de9554d272c313c3c171d2daf75b4dd	1	601806	2192716	90720000000
9658592	0xa52177034d5eadc78831b507ccb0315ac949a8feb5488187ea8a06b1bd48a37f	1	573222	6554690	75600000000
9658592	0xb336c60787ce6e191725dd887d2562f7e518ca1430531050ee649f70b77196fb	1	571958	5981468	75600000000
9658594	0x2ac7ec15e79784151c08d1f39d44ae9519f2ca5f1ac8a7b80bc7aed4b1868e33	1	601369	3158867	87840000000
9658594	0xa5e83150ea570ff7b20226d200f836213325f62509fe60e1b4c836f630b6999a	1	543202	3702069	87840000000
9658595	0x4f695ec95c0c6c73b4835eae36913de8fe72a869307cee45a552b65d60059fdd	1	543202	6079006	61000000000
9658595	0xc2da4fd941749db295eb2e5c1875d81e00bad71188d53185c7b7f2c112db7bc2	1	601541	5535804	61000000000
9658596	0x5b97c6bad549aafdaa217b245aa591222ddc513fc7a63c387b6fc6b77759b7b8	1	601484	4272470	73200000000
9658596	0x810c06fcb833112f53dd1cd998e7f449139e574663cfb2f5edf31fc2ddd677ae	1	573222	4845692	73200000000
9658597	0x438445060caf5535a9bf8ae7b4d296d13ff7396e5019456bfca0d84bec5b285b	1	601818	3949326	73200000000
9658597	0x91f776f4f0c4a898676a1e3bf96f0d84ab64be4c820e9639092e349cc6c6e158	1	543202	4492528	73200000000
9658598	0x08c767273dbcb0733183d6a894927984fa7f3a8a5b1346d25ef96fe928fc486a	1	601541	7715577	73200000000
9658598	0xaf1bec880a0f20e4a12f711e9e4a7b453dcaebe2d9bd3d8584eb18a704cd3f87	1	573222	8581666	61000000000
9658599	0x9f43c13e68de6daf7e1f62eac717e78ecdca715015ae7440295c8d9f3b590a45	1	601531	6392537	73200000000
9658599	0xc7e8043437f7fd88ada126ca717129a0556eb0c779f9cd579f59d2a7e36b4b17	1	573222	6965759	73200000000
9658600	0x88c04187486f3fe69f243771c642926861a597cbdffc768fdce16b5c57ecbf81	1	601656	4562068	73200000000
9658600	0xdc65969bae68e806f0a697c612524499e0c45dc02742595c982b56e81141726d	1	543202	5750430	61000000000
9658602	0xa174a0620a7993251824e9cc5d6d79b3b00533a3e00f5cd72c81474c44fc3ba4	1	601828	3673623	73200000000
9658602	0xae4d4f6a7d9203a4421e531c8621ec5a01f9af55c2d1861e3f37687a2311e7c6	1	573222	4246845	73200000000
9658723	0x6305caf9b003fb90a5e7a3e66c3e488890f3e31f3373c61cd284d2a9ebdb7b96	1	547463	8913682	50000000000
9658723	0xf3fc3ac83d724ef8bb062bbab4cb5a3c0235b99ec516d246ebb1d7af62f9daad	1	647663	7740627	50000000000
9658759	0x10f4da47d3c4d3f081f61204e1d981dc54e66d5f3403bfc53af3c7fd33e73dde	1	550394	1483921	60000000000
9658759	0x4f504cbb363cdaad2f05eadf6e584888515b529a19c3890bd4d18dfd160f1bb9	1	577422	2253863	50000000000
9658762	0x796a8c34d3e1824bd32d495ac0af78cb6e86e08e294111fc2b6e035f7277fa14	1	520937	4588500	60000000000
9658762	0x98ef19e67c73f4c0689a150e011f8fd509775ee87ad304163bd38dcbdd125eb5	1	549361	4067563	60000000000
9658763	0xf9cd3cd84e9011018be44ee0e4594b9ea5d32d9d17b73eb2b0ba60afd5432294	1	519179	8996189	64800000000
9658764	0x9e5bed720c291d9490d164bbc343b7e3c7ef9e6538111b9a6542844047c388f2	1	519652	2572298	64800000000
9658766	0xff476315b4a0d3e67d348c515cdc88aaa3679ab31dfb7751cadb638f861817a2	1	549361	4445400	64800000000
9658771	0x82436c3f1f727a4112c224859b3d472092f9850c78661539500d324ad26e3b5b	1	577435	3878994	72000000000
9658771	0x8e531721ae0ea840065a91a9afe90ba6ee24eba7eb37429a1a0626363b805244	1	549775	3301559	72000000000
9658773	0x9b11267a55e40fe275690b0f242ee280cfa110cb6a3b775b0e9c560e03d68cf9	1	606031	994440	49000000000
9658773	0xab611c8cf3de5b39a60bfa09cd08d449bde296888c52b0223b9aa788e41cfc2e	1	577435	1571875	49000000000
9658775	0xcc2fb70d90796d44ed5600f2c07f8915436bdaef2f7b98a742dc800257b76679	1	588222	9182705	70560000000
9658776	0x761cebefd314f7a38546363816bd1229d8d889df8dd8e33d10d2b2364e681b37	1	549648	8959001	70560000000
9658777	0x1a3dad42c977cc2f19451f210f4009ae70b918a393804163d504518a9b874323	1	606146	8957719	58800000000
9658779	0xd5e4f35b0fe3b599c3da908c7bfa91ccfb255ded5676e9ad1e07063c8dae988d	1	577435	7041337	58800000000
9658779	0xe59eb4e65969e9946c34724ae054509c54ce452d1bac691ff9afeeb6d5e2057c	1	605744	4942274	70560000000
9658780	0x92998ed9201b0ebafed823a08720d0b91b00da860a6e4955cc6423bb157264e1	1	573222	5291316	49000000000
9658780	0xb1a794d845a4766a3151e397cbbebc422155ebc5d84ae17e792d5b0843d646f6	1	601828	4718094	49000000000
9658783	0x1e6233bc57df12f566530708efe1b7996b8a8bddba553bfa5a8ed20cb3ceb5bb	1	549948	8002011	70560000000
9658783	0xc19bf563d614db1d1945460fcfc868788d7c7e93ce92507e2b5c990a5570bb4f	1	577435	8579446	70560000000
9658785	0x3105f22a1e81f9a9837e160e541b8617068baff4b064ddb76743a7d7021f6d1a	1	606041	8060845	58800000000
9658785	0xe83c3d15a3aebb56df63e3a17074e73a9689df623a3af36c5e6d8ea5052615a9	1	577435	8638280	58800000000
9658787	0x71ab1dd07516f6c6069c499f659403152edb1e0c26edd9522532be79237c1678	1	606318	7647639	58800000000
9658787	0xf484307b53f4b9b89c3f9f19fb9ef9ced53cba5db399d8376ebb9362b116e82f	1	577435	8225074	58800000000
9658789	0x30c168f1effa9362c703ec0e41ab6587137c5e385091c2cf9878bef412c82383	1	605869	7894579	70560000000
9658789	0xdfee5a924b33d269b26f172fecee84cd8021f5eac1e0623879e74984c1588f8e	1	577435	8472014	70560000000
9658791	0x263c6bd91f565ab5b43dc6ee983876be2b5f5d212afdd84175450d5e103006e8	1	573222	3241336	58800000000
9658791	0xd41ed9decf17cd1376f5afb0dec42af15c115919307eeae4af32fc24eadf488a	1	602000	2668114	58800000000
9658793	0x4f01b86ea9a10915043bf64d6a78c212a312495a839222b0d689eaf0e135bc90	1	577422	6833968	67680000000
9658793	0xa0366fb77f666915965c8cdc968e308544ac271837a5eeb6c2ea73d0bc19b557	1	549371	6256546	67680000000
9658796	0x121326e905d1c707d02b6017a9e24d99204ba3331e6b1e9b5ba62af278d0de00	1	577435	5904900	81216000000
9658796	0x221f2fc800f6623a8e526fbbffbf7781dcc35bb4b64d09b12bc3a2c5681207b3	1	549833	5327465	81216000000
9658798	0x43351344daaa177559c3a150c9e443cf9830e20ae45df35c420b0f8339aa92fe	1	606203	6613888	56400000000
9658798	0xee98732eeeb96854f9ad5c12a388f02757f3c3987eb4a2c179d617ea050307d1	1	577435	7191323	56400000000
9658800	0x010354e8b4db0926c26260472fe2b26dee90e6912aad6810a6ee259678b83247	1	601943	3425520	56400000000
9658800	0x78254b42536b6aa250082799d901abcc7648a48b266c8d37352c8e55b3d8154b	1	573222	3998742	56400000000
9658802	0x1e5a56b75dc6532888915bbf6e97ca1b8d4cae15d23e853ab2a06af2e3fd5a8d	1	549658	5075929	56400000000
9658802	0x2873604ce54b703376d5a5a09caf0cdeef413bc2e8067f7d08817dd1e80e8040	1	520937	5596866	56400000000
9658804	0xa3cc6e67d065043914d062b635e38c858e059ca7d6ec302257ad56fd73b65c92	1	549830	8763949	44400000000
9658804	0xb82776c94b8e55f76946962636bd135d09156fbaa828b7ee99149e5866653c17	1	520937	9284886	44400000000
9658807	0xe3e4bc2551893abd15237ec0133139853166f3c266c733fee9d0b926e2472927	1	605741	1804282	37000000000
9658810	0x054b623faee038db46c3a4908525908fda25a6866fb14b80f9f7699675e7a52b	1	549613	1985415	67392000000
9658810	0x9f6a2794c7280c0fa77b87b2aa233e84548f718bf37737ae260a62994a96677c	1	577435	2562850	67392000000
9658812	0x0afd5a585196704fcca41963b71a13ddbdfa6eaf8a2dc678d8fa3fbc16819cc2	1	577435	5572827	46800000000
9658812	0xec55f10f2387be1fc14b1caa5a7049b2646e889759302f1acb080968831d7be5	1	605754	4048431	56160000000
9658814	0xbdd1dd7e1b16e8f7969550e06a47dff3c6aeb863e8731ffe0d9eca7d255a011a	1	577435	9362809	56160000000
9658814	0xe8a1c1c0692b6f56475743f5ca329d280a12d43a751d163c46d657f9acfc24c5	1	605974	8785374	56160000000
9658816	0x80c722bcf64eaf2a22e7797a4a0d5173c9ef660c9351fd731384a7d98a6ed63f	1	577435	7482567	46800000000
9658816	0xfcfd9c1bcaed4c8949a392e1a6d0a95a015baef2934cfbb2a21e949e79237a3b	1	606328	6905132	46800000000
9658819	0x01dc489b475826c6117a5fd7bfff331a79303cfd84b6d34b7e1112ca47dba4f9	1	606318	2619791	56160000000
9658819	0x0a4f970ac3b9b01e63d18443bdf525b7a012e512dc899a903b0e0c34b494aa0e	1	577435	3197226	56160000000
9658822	0x9061f59c760f1b0adbbdcf27b681590f7c8810a2594a25e6de0b7fb201ca8b31	1	606261	9353386	56160000000
9658823	0x15eccca594b129e935c6eec57506b098ee36233e5828b98073b8997b5a5a6492	1	605410	9397941	67392000000
9658824	0xce4ecf9495fac65eaf885a52412583e9cf625ef4cce5c9b1320377c09c9da3d5	1	606088	3542854	55200000000
9658825	0xe1e7b3f1a3245f8508bdfbb5fe12ba11bd0dc333fa91d2c734786fa4a458d670	1	605869	5276042	55200000000
9658826	0xcbe45b3dd0e639f31cc3a9892a047c0aa782a57ae88c80a7c53ffdb0a9d57b38	1	606031	6436311	55200000000
9658827	0x4a9b5c91c7171e5847e3c37dfc2d42702dc1c18bfae4c97f94920e844a5ef6c8	1	605869	4226419	55200000000
9658828	0xa3ef1831ae936759e294b838d2538876c7a48afb619abda8962fd136d045f5b7	1	606031	7531804	55200000000
9658829	0x895a97d9f9863bdb42a760061477b9c197e2d2038be9b0ab760dadb852ccd99c	1	605572	4671263	46000000000
9658831	0x4c93750ccf6b5fcc1f9cdcc292ffa2708a72d4427a70ca9864d861301165586a	1	577435	5004808	55200000000
9658831	0xa92e6edc830176e78505129995e554b4d33bbdabf89fb16b5bd610f194ced366	1	605754	3603607	66240000000
9658833	0x65c581ef24f9bc28e5a05128c70a4ea130635d972b89730bed1f02ec211b700f	1	605859	2921575	41000000000
9658834	0x7b9c7c3a8da4f83b543cf3658c6d1e45121fb11e62e2896cffe0d3dc0a613f0b	1	605410	3648715	41000000000
9658837	0x96e46b6991c855127a28299ae299539c0cc3657c41f4e50db5a0a33aca0e2b89	1	577435	4577488	85017600000
9658837	0xd2855c44679f8a14ae83495f3a054bce10ed55e0131f5572e5923fdf33adf1dc	1	605869	4000053	85017600000
9658840	0x2758e47b731dadab9df4ff5770998a25d6af0d23d7ab9d9facec30ac5fbeb260	1	577435	5717221	70848000000
9658840	0xb5723fdc1048fd21928a7172fd63e8d0fe697eac23f4378f1dc551e5c3d22f22	1	606146	5139786	70848000000
9658842	0x8194b2d490fa43d2a5ee5d4bb6da35476532135e31624841503c085ea2c7d3ab	1	605916	5803162	59040000000
9658842	0xde4647582457b1cc1ae2403c1e3ed0763d0c9d219a2ce9ba20297c921c1dfc26	1	577435	6380597	59040000000
9658844	0x713f8859a06d49f1e2d391001ef29c061fa7077bf05ae61d683fec1b58298706	1	606271	9454452	44400000000
9658845	0x345178dcb6fb76bd8c1d4310f6f2ef084a377f2509fdb0e72e1691c376aaae96	1	606213	8744254	53280000000
9658847	0xc7daa0ee42654cc3fae60ac7c7ec693d9e888ad86b32d774d17f30f2dd57f42a	1	605859	6778521	44400000000
9658848	0x96dc946d0c09b958297513d2b2d62e4b5de94c9e315ebd79d1a93d0fdf8d5e9e	1	605400	1744747	37000000000
9658850	0x24371d28afb9ffad62604a235b483641bfdf9d3946eafe3ec9a3beaaca359bb7	1	577435	8564534	44400000000
9658850	0x977924c9d672ccfb7ef31787128e19dad0841f910d44aeb5acedc88a9a797b05	1	606156	7987099	44400000000
9658852	0xa1b7fa5f39084676debf084061007048937cd9937af152875c34845cdb7c1b0b	1	577435	4643633	53280000000
9658852	0xee071c2cc2c3a039b962a9ac644788efad060fd66543c567bedd282bc98d735f	1	605572	4066198	53280000000
9658856	0x4a31e43f9f64c542e96d5ddf79b998db2a5d4f86552866dc8105fbee4f23a5a7	1	577435	3626522	92067840000
9658856	0x65fe30dff8e100a3787deb95c3f3b34d1c7ef49514158790b05e6c487ade67e6	1	606385	3049087	92067840000
9658858	0x30205893e1037ccda0bf1a4907e6e04808d90cc7ab96a58cd35ba15c429e4610	1	577435	9512519	53280000000
9658858	0x5fa2c3ca06291c4b5d66cfcbec791ea2ed74ca3dabdc3d575e608baf76195be8	1	606041	8935084	53280000000
9658861	0x606c99a42316266c8648fe674167cbc541b8d071474e7243e13756904f4b1d61	1	577435	6145389	53280000000
9658861	0xf47b207b72d2eec4d22d104332b75148a6e718e1cf29357fc65973db46252313	1	606213	5567954	53280000000
9658865	0x5e558652371d009d9c803f1ad7bdd153d6ab0bceeb2cb011292b1dadf27e01d4	1	577435	9150323	66355200000
9658865	0xe2d688450da7952fdede4b4e226dab5db5241185afd60663634f57b722dd4959	1	606490	8572888	66355200000
9658869	0x532a3bdf88e0c90d7b20d941ea0a9d79259afcf4898574010562d6629e84da64	1	606500	4522692	66355200000
9658869	0xd79dfc35d0e6f114729c577de6b90275e01617c3a8d8758d0d9986d027951ae4	1	577435	5100127	66355200000
9658873	0x3594f9d758a222ec0ac087b59cef8e8afe79114eae3a1bfcb6582c49dfbc5cdd	1	577435	2728256	66355200000
9658873	0x8315cf1c3a6206cc8754580d7d98d31ca0b96036b7572fa88c98b2ffa2439136	1	606328	2150821	66355200000
9658876	0xb9e78c97db0dab2082b513963f386bb45fe0a393e9098c601880b7cea43f4d9c	1	606605	9552499	60480000000
9658877	0xf187281aefb4727283940bda8b2c8d4cb167117a0b3fa982b6198d78a091d274	1	605744	8658209	60480000000
9658880	0xf2b96012df8395faa0314483bc0fe74a73a23decfe53af548f6c536dd05abca5	1	606318	5686587	50400000000
9658887	0x478156b33151966f9b8202957114661d1996c1a167a715051cf9df99f658b33a	1	601646	4359233	67392000000
9658887	0xa2ec7d00890e317651d848ae2ff354dd4ab0d3a99d35f386772971e7087d057b	1	573222	4932455	67392000000
9658890	0x7cb9ca7a19f094dcd4135b88ac97fa1011eefc13e13b2b618d37fe4967411e08	1	577422	3375566	67392000000
9658890	0x9cc596694ec72dacf8a12693c6655f521c6356081af146229cefae07cc647989	1	549705	2798144	67392000000
9658892	0x3078763cdaf8fc77168f58e0ae650da578c7292f3192112e9158e1a8aa859f2d	1	549371	6440615	56160000000
9658892	0x64ee258a3bb6265cfd880e6e2d1fb435aff2fd79790ef67af9e0de742dc34b6d	1	520937	6961552	56160000000
9658895	0x08c2a674bdc7aca7c9fd01294b46c9e4120b6c07fbfd1863480718c54cf7f391	1	520937	3971091	67392000000
9658895	0x2473e034fd01979c23300587b5ac7013d251e8e0adfd2362adc6dd6f97cfcb5c	1	549543	3450154	67392000000
9658898	0x16ce10cc4fd5bbffe6084f4a688768d4bcbe713142e708b1c50fc82bbf21ad0c	1	549084	1883181	80870400000
9658898	0xe99f078cf9fa96f7a9aee8a8ed486b8154cec3e35ceb2fd3938338937616ab3b	1	520937	2404118	80870400000
9658901	0x5d8c48060cf39213a8f2f19417053fb75100eb1985830344f3c819cb47773b40	1	549715	2037600	56160000000
9658901	0x8bed73c87e48505f9bbf6d59eed8ee2efeb820e1bced4f1748e1543feae26fbd	1	577422	4698565	46800000000
9658905	0x7bb4ef48b241a50789ebe560a2910397cfc0cade2dd90a8c890cd01843d20065	1	550222	3170997	67392000000
9658905	0xb6d7ada070947b8ee114e78345ee6821f4b7249479de5c7f887fe21814c269e9	1	520937	3691934	67392000000
9658922	0x4289cf2f0feb46d28e720db5e6360e86ee1f1fcf91d99085a4094fbe58db3d9c	1	577422	3281717	87091200000
9658922	0xba244752ca7efc2bb3103c8c148d22594e92771ca613819aeacaf5ad04993b6d	1	550059	2704295	87091200000
9658924	0x50929bac95c0e3c974cce689d4ad5385f972ce2a9469d0f77fc6dd57a8247aee	1	573222	7919007	50400000000
9658924	0xac42b679b517fa2d09a4d585b4820aa0d2dd6ad76afccf51693c4e2d44384b6f	1	588222	7324785	50400000000
9658926	0x0550245626d81e186d7032e7b245746266ba21ec993ff5d85f4b73424f0832dd	1	573222	8146041	42000000000
9658926	0x7d911d37a72e93cd884f91fe62753da408ab0e88f2848bff1e38d96ecab8d027	1	601474	6974128	42000000000
9658928	0x3a5900dbde5bb9273d9b50931878ff17d6828d6bec4b367a8fa2b3bf7eec5117	1	588222	7683834	50400000000
9658928	0xcb880a68ddf18e711c635a54f45ea7c85409fb390d1d9c1b076b71f608552c75	1	573222	8257056	50400000000
9658929	0x86eb4c7873f6d3ec634a2118f4a1f8114265b3f93d2788e739ab5f1358316136	1	227317	4502228	60000000000
9658934	0xa107e57364e395cf0d4130ed02ef6ac37a20119329720e2539d161624895b76a	1	601474	4078614	60480000000
9658934	0xaf2361657563719069f189b61e5bea3d2bf8f01a28569bd2485d1e509291d150	1	573222	4651836	60480000000
9658937	0x13c2d71c7caabd77ce13154e770363fff75b0e2b8ffc043645baedbaee31be27	1	601990	4540629	72576000000
9658937	0x7dbacd0db0b157640d99fac6d1436c494236d5bb5f85ba871c27e95161d1b810	1	573222	5113851	72576000000
9658939	0x24b6f38da25631b66b034f612dca6fa7bb9f2d8e0864cd02af156565ed118c45	1	573222	4882590	50400000000
9658939	0x9c1a65753a6b03d05ddc634ba6780c31656447401aa699ffbd01976fd4ae5911	1	601646	4309368	50400000000
9658941	0x653f7ecde311f4172b5613cbb7b7415b91a53d9a7ced88dd7b5bebd15a4f3675	1	601828	2445964	50400000000
9658941	0xb5bbaf0980ccdbcca839c6b1538a733a96ddef292acc2dc9c2095a8b7a93a6a1	1	573222	3019186	50400000000
9658943	0x722b523def8269e76c405a5478eb888fee71b9b25c979e6f6076a1c56fce72b5	1	573222	2575111	49200000000
9658943	0xb89c2e1732895d389d36d00699421b3acecb2cbfebf9c642dfd559b828979291	1	601656	2001889	49200000000
9658947	0x14cdc4b12ed8bddb05b1c59b5c015e03a38df6de5263b324a345ab46bcb8d6c0	1	602105	2437634	85017600000
9658947	0x7f7dc8287a8e850ebda9898e75e590b768454a5298fa15147df09ebd836cb89b	1	573222	3453529	70848000000
9658950	0x35636de329c8cbe3cc4fb5eb5b20b01e7d218a5d0737d1cce22b96e0bea42859	1	602230	5631659	70848000000
9658950	0x78a03b673244969521545986499a9a7f2f85c0f133335d91fbc48f118250949c	1	573222	6204881	70848000000
9658954	0x4aa12a3ad154b1bb2afc7c197c1be578b7240cee40d1312b971b8e5fe4077db3	1	573222	4149624	102021120000
9658954	0xda53c94d0f18fd6384738ceb47b23de690ed3897e895469532d79dcd769121c8	1	602277	3576402	102021120000
9658957	0x24b5c16851a9b0a25fb99409b612523a6404536b0b0c47f778f266f3335bcdee	1	573222	7144783	72576000000
9658957	0x4e4e6a032cfb049172d62db106b4e41d9d31f1a31f174108e3823d6a5987031b	1	601828	6571561	72576000000
9658962	0x1fbd846e1fc06db9443120b0c14e64c81f2a752e14f506bd95fc7d2fd9d5d32b	1	573222	7853366	104509440000
9658962	0x965b8efd1cfaa713cb7a68a4b568a8fd8bd918e782cc05fded4a8f5091630592	1	602277	7280144	104509440000
9658968	0x3d2aff98c3108383644b867981ca899fc30294ffa94e9761cb6b7b8c3da7b3d8	1	573222	4698427	104509440000
9658968	0xdcc250d9dc6b543bcf92f7f031a88940748a5c83ee0f9e42dadbd5d0a87b0d07	1	602449	4125205	104509440000
9658971	0x46d104f1863a080f565de0a11ada1021827d237e26574f302c8b6dfd2dd2b3cf	1	573222	9440622	104509440000
9658971	0xb5b8e3d966d5888a244dbdc89ae21082e1c0b40fa9d4a38117e38330f87c52c5	1	602105	8867400	104509440000
9658976	0x58295480d0bd4662ee684de0589272839d6b9433b51f1ff32415f55060b1f751	1	602517	4101199	106997760000
9658977	0x2c1e9beccbc8bd676f202e9250c9003caa6070cf1dd5f74cfe5b28199c2dba73	1	601541	2317855	106997760000
9658982	0x692313548036d591118f657dff9684ce11e50af6ec345cecb8621d05e6aa1fea	1	602220	4100737	106997760000
9658986	0x71a0eafd261c94a1971d8ca2ce069999b0302272133b649c4bf1707238cf0f4f	1	601818	5934036	91238400000
9658991	0xf445cd6aa52403fa9ce42b788593259d864c1898033ae17c7c96359971672a35	1	642933	8650843	91238400000
9658996	0x91e8f725d4c46b30d7887720a3c5dba757534cd3f40ea808d0c52ce91a7972eb	1	602103	4225310	95385600000
9659001	0x71c4e4826bd44983e2025929d21db432f948f4ca03b017914cf68aca199dde42	1	602115	3329191	97459200000
9659009	0x10f987cc78535037192a9a12aa047ef20cf0d67206bec97f07705993a552a197	1	602392	2788442	103680000000
9659009	0x8243036e7aef78bae786b15033f4107d1b31a10d557aeacb1e5723687c8540c8	1	573222	3361664	103680000000
9659018	0x0d4491aa95344ed3272f4f8e8827ef169b7505140b8408ae141b63e5e2535f3a	1	601713	8869718	103680000000
9659018	0x6b2f3eb2ed877c39c60000e247c5dc41bf4740b4413b2ae18ab707cc852e6b8f	1	573222	9442940	103680000000
9659034	0x2cc1255f51b42192c5c7ad6e5b4bacf92da9ff003a7ae2140dbf0783048119b4	1	573222	1612083	105753600000
9659034	0xc6766ee51b9ee9d87092c32630ac84a9ab7af0003a93babbf6fb5eb14766f079	1	602230	1038861	105753600000
9659037	0x19aee660f17faa1f6193635990c4a8adbeb22e4a3d259b565806b813c13475d1	1	573222	9379047	73440000000
9659037	0x25c9f4a989817e41495fe2eacb56ea343c0774e198c2ffcf7237cf4ab159ccd6	1	601646	8805825	73440000000
9659040	0x6aa08fc994602318caf5be339937d83dd61595b21a4416d05bda400872ca56a7	1	573222	2314446	88128000000
9659040	0x9172d43996433ba89b72fd41021f9068cae3732853b4c0350d5c9576d6e67dac	1	601875	1741224	88128000000
9659044	0xc1dfce6ad62e0d6736a3172002818d79e04b0e356c88ddca84e601ce9123d1bc	1	573222	2740506	105753600000
9659044	0xf2d805c4ad442adaca905340f8b9c5a03d9471e0f4b1d1a446264060b284b10e	1	602277	2167284	105753600000
9659047	0x3778393942a7c5d87d9592981025685d9699587ec42f4539d37839bc62dea788	1	602105	4880320	76320000000
9659047	0xf92abe7c3c734f43122d29a1ae378c9a06d20b7518b5598a63b94d6d8bf8e54a	1	573222	5453542	76320000000
9659050	0x79994383e53f616db78b0f57afe6ea6e7605dae9f174901c7516c4c726e1867d	1	573222	3307111	91584000000
9659050	0xd01816f3298d65d9e041a23ca794f6cb7a3f9e0f65623164cf189b4bc6410700	1	602345	2733889	91584000000
9659054	0x7521af8303a519e3ef058d905e8279db594ab5714757994b3fa39934042cae5f	1	573222	5938730	76320000000
9659054	0xb3b2404108b3ced2363eb24ad846e8898d3de4c28a31bfd949d22cbdef0adb02	1	601531	5365508	76320000000
9659055	0x71f84f8b2999295dd4132ee07d12355093635d6850ec10abfe88841fc42905cb	1	601197	7886697	72000000000
9659055	0xeff8b47ae383bc1e2747d9cc903914a97a4177e5d89c827f506832ba72ab9caf	1	573222	8524509	72000000000
9659057	0x127c3642c8ffd7d20512154eddd3f32a22fc3cdf6e25e5b41f4efaf1db38e58f	1	602048	4247914	86400000000
9659057	0x3d5d34bc39acfd7760e31f4960b451c96b16957a9e821878b4a346a06ce8d1b6	1	573222	4821136	86400000000
9659060	0x14fab2ea39153964db8bbe6f888df8b9ea5d174642a53ba1e760032301dbb6ce	1	602058	2345537	103680000000
9659060	0x16e9f15c7b8caefdf9122c65b2d1e202a310110f06ea1b8d8e6f825a4501bd15	1	573222	2918759	103680000000
9659062	0x15957807c53d59ad7c107fb2b5d940c4fcad54ae7fe9a4a06df0385d64d33bf3	1	601933	9282314	72000000000
9659064	0xf4bb4644cb9c0161de6abff7c06b9837fc6b5a8966727c76d2e7df658a3af573	1	601818	2030211	117504000000
9659065	0x196fc47c8cdee0d8f0b429ae80c42437e54c4ad96c1ebb1f86f6068dc092861a	1	601484	6330521	81600000000
9659067	0xf6e30a492ee957d337f2acea7a22595240735bca748fee123515675e2c9d72fd	1	602000	4629843	97920000000
9659069	0x873616b2a066dc7fb9b1276018d54579c1e0c222ad5a9aa026847c943aace9ae	1	602105	8546379	72000000000
9659070	0xb92570e862a45163a86514043ae210c954811c55fdf8c31ba9b6f75c162986d0	1	601541	1469042	97920000000
9659070	0xec872c0c3e4c6ef45f24881a7990fda5430cb791851b92b7e051d3dd9ebcb69b	1	573222	5313600	81600000000
9659072	0x2384e0077d5d2960c5f8d87ec37a74faa6ca284b439ae5827e4e75818a0482a6	1	573222	4611992	81600000000
9659072	0xfe763a15079c467e01faf44a2287195b92b1299b252e48a43211895ad5a3a51d	1	601943	4038770	81600000000
9659074	0x7747a349e443178e432aea372a1e8642e0a304592cfca04266eeb2a2ff40d9ba	1	601703	3481597	84000000000
9659074	0xf034452e198c4044009c2d50ca41b4dd6a5a855e1b8df89ebaa89a90f860f15e	1	573222	4082844	84000000000
9659076	0x6eb8742756cacfc5e80e42d51caf200c046637974cea4fed02415980962031cc	1	573222	2942532	84000000000
9659076	0xc548c845d75984085c082a1b55f25aba5c0c0475d99ceb67af2bf420b2cf2555	1	601828	2369310	84000000000
9659077	0x19be8f04c7228f1a77d09b32eb78ae69ec86f222591846ba5805b739c89b4708	1	601197	2349887	84000000000
9659077	0x6479ae0a26c3942cab1ff2ee1fb3d620ff62d64ebe5f9d6de3eefda01220fb7a	1	573222	2923109	84000000000
9659079	0x16f805dedc97e61759a79da07ea3b81e4a1a1955498d208c3f2563a2b3ce5a33	1	601828	1953610	84000000000
9659079	0x1c9b93401e400dff85175958feb2bdf04a8cae1628aaaeaf6fc0eaace2527a0b	1	573222	2526832	84000000000
9659080	0xb504b65fe7f1ee28642abda00638e9d2b66280cf562f9f146b415e9a24095079	1	601541	7402835	70000000000
9659081	0x3b30ffc3da1c1e2a4e262eff500facaf148340e6a152bd8aa46181797782e323	1	601484	4076613	84000000000
9659081	0x6d1238f3b49b78b2f59090209507acb51a02243a80d8e3b4254602a2980a034c	1	573222	4649835	84000000000
